ID,OBS_DATE,ASM,ASM_D11,ASM_D,ASM_D_D11,ASM_I,ASM_I_D11,RPM,RPM_D11,RPM_D,RPM_D_D11,RPM_I,RPM_I_D11,LOAD_FACTOR,LOAD_FACTOR_D11,LOAD_FACTOR_D,LOAD_FACTOR_D_D11,LOAD_FACTOR_I,LOAD_FACTOR_I_D11,ENPLANE_I,ENPLANE_I_D11,ENPLANE_D,ENPLANE_D_D11,ENPLANE,ENPLANE_D11,AIR_RPM_TSI,AIR_RPM_TSI_D11,AIR_RTMFM,AIR_RTMFM_D11,RAIL_FRT_CARLOADS,RAIL_FRT_CARLOADS_D11,RAIL_FRT_INTERMODAL,RAIL_FRT_INTERMODAL_D11,RAIL_PM,RAIL_PM_D11,TRANSIT,TRANSIT_D11,PETROLEUM,PETROLEUM_D11,NATURAL_GAS,NATURAL_GAS_D11,WATERBORNE,WATERBORNE_D11,TRUCK_D11,VMT,VMT_D11,TSI_Freight,TSI_Freight_C,TSI_Passenger,TSI_Passenger_C,TSI_Total,TSI_Total_C,IND_PRO,MANUF,INV_TO_SALES,IDX_AIR_RPM,IDX_AIR_RTMFM,IDX_RAIL_FRT_CARLOADS,IDX_RAIL_FRT_INTERMODAL,IDX_RAIL_PM,IDX_TRANSIT_D11,IDX_PETROLEUM_D11,IDX_NATURAL_GAS_D11,IDX_WATERBORNE_D11,IDX_TRUCK_D11
SATD201809,09/01/2018,"98,096,193","101,707,254","68,530,530","72,047,894","29,565,663","29,659,360","79,102,243","84,744,386","55,431,382","60,549,649","23,670,861","24,194,736",80.6,83.3,80.9,84,80.1,81.6,"8,233","9,239","60,469","64,846","68,702","74,084","79,470,511","84,802,857","3,699,181","3,728,915","1,145,301","1,139,413","1,209,202","1,202,962","495,908,489","516,475,391","816,295","818,720","305,793","314,022","2,156.1","2,568.4",50.3,51,115.3,"267,434","269,877",138.6,1.5,130.5,-0.5,135.4,0.8,112.37349197,142.47401485,1.47,1.4376,1.4525,0.8144,1.5756,1.1081,1.0397,1.4038,1.371,1.033,1.5387
SATD201810,10/01/2018,"101,209,471","101,917,251","72,044,942","72,073,831","29,164,529","29,843,420","84,374,600","86,026,136","61,011,632","61,457,548","23,362,968","24,568,588",83.4,84.4,84.7,85.3,80.1,82.3,"8,424","9,469","67,082","65,205","75,506","74,674","84,871,382","85,838,297","3,947,441","3,690,563","1,183,163","1,136,105","1,279,057","1,206,057","541,695,863","542,592,222","921,343","830,322","313,644","310,446","2,285.9","2,599.5",56.2,52.6,116.1,"281,382","270,155",139.4,0.6,132.2,1.3,136.5,0.8,112.24522416,142.53483724,1.46,1.4552,1.4376,0.812,1.5797,1.1641,1.0545,1.3878,1.3877,1.0644,1.5502
SATD201811,11/01/2018,"94,867,555","101,572,810","69,098,159","72,079,971","25,769,396","29,492,839","79,461,417","85,377,957","58,779,362","60,800,440","20,682,055","24,577,517",83.8,84.1,85.1,84.4,80.3,83.3,"8,079","9,346","64,660","65,761","72,739","75,106","79,928,484","85,534,964","3,813,572","3,622,771","1,109,139","1,126,035","1,183,104","1,198,737","561,549,866","550,819,524","812,423","811,973","314,398","316,739","2,715.9","2,640.2",50.2,50,117.1,"260,473","269,052",139.7,0.2,131.1,-0.8,136.3,-0.1,112.15104604,140.48343804,1.45,1.4501,1.4111,0.8048,1.5701,1.1818,1.0312,1.4159,1.4094,1.013,1.563
SATD201812,12/01/2018,"100,428,417","101,439,967","71,865,620","72,229,896","28,562,797","29,210,071","82,764,474","85,726,839","59,477,976","61,541,639","23,286,498","24,185,200",82.4,84.5,82.8,85.2,81.5,82.8,"9,238","9,353","63,646","66,970","72,884","76,324","83,062,296","85,664,049","3,841,788","3,632,488","1,124,343","1,144,661","1,199,347","1,219,819","551,882,741","544,412,423","763,255","819,865","326,224","317,322","2,999.5","2,385.8",50.2,51.3,115.2,"270,370","277,525",137.7,-1.4,131.5,0.3,135.2,-0.8,112.05255276,139.09822958,1.49,1.4522,1.4149,0.8181,1.5977,1.168,1.0412,1.4185,1.2736,1.0381,1.5381
SATD201901,01/01/2019,"96,987,157","102,350,020","68,754,681","72,487,997","28,232,476","29,862,023","76,935,981","86,584,740","54,357,953","61,732,674","22,578,028","24,852,067",79.3,84.6,79.1,85.2,80,83.2,"8,984","9,460","58,034","66,947","67,018","76,407","77,340,229","86,176,137","3,500,821","3,703,676","1,106,095","1,121,765","1,181,896","1,199,754","443,790,117","548,421,392","773,669","807,712","326,965","321,958","3,424.3","2,583",48.2,50,115.6,"248,927","273,421",138.8,0.8,131.5,0,135.9,0.5,111.40463314,138.47344375,1.49,1.4609,1.4427,0.8018,1.5714,1.1766,1.0258,1.4393,1.3788,1.0119,1.5435
SATD201902,02/01/2019,"87,915,449","102,686,637","62,805,313","72,587,994","25,110,136","30,098,643","70,762,598","87,397,122","51,406,118","61,953,932","19,356,480","25,443,189",80.5,85.1,81.8,85.4,77.1,84.5,"7,898","9,643","55,679","67,053","63,577","76,696","71,123,685","87,116,322","3,016,466","3,660,816","997,818","1,105,628","1,088,287","1,184,150","400,576,951","545,675,633","740,735","811,377","293,373","321,750","3,019.1","2,599.5",39.5,44.6,116,"231,791","272,141",137.9,-0.6,132.7,0.9,135.8,-0.1,110.91626615,139.14591662,1.49,1.4769,1.426,0.7902,1.551,1.1707,1.0304,1.4383,1.3876,0.9028,1.5483
SATD201903,03/01/2019,"105,309,484","103,557,447","75,651,237","73,109,829","29,658,247","30,447,617","90,028,517","87,766,232","65,407,751","62,076,519","24,620,766","25,689,713",85.5,84.8,86.5,84.9,83,84.4,"9,977","9,605","70,233","67,565","80,210","77,170","90,478,107","89,258,477","3,782,254","3,679,459","1,064,444","1,059,929","1,182,130","1,183,870","517,020,057","550,901,636","832,480","817,648","328,368","326,170","2,927.8","2,665.2",46,46.2,116,"272,379","270,920",138.1,0.1,135.4,2,136.9,0.8,111.00720792,138.70816676,1.48,1.5132,1.4332,0.7576,1.5506,1.1819,1.0384,1.4581,1.4227,0.9358,1.5487
SATD201904,04/01/2019,"101,856,842","103,319,848","72,335,257","73,043,767","29,521,585","30,276,081","86,209,795","87,501,986","61,953,259","62,092,906","24,256,536","25,409,080",84.6,84.7,85.6,85,82.2,83.9,"9,489","9,574","66,938","66,824","76,427","76,398","86,684,142","87,295,334","3,618,255","3,646,576","1,120,790","1,129,822","1,133,354","1,167,436","532,041,046","549,126,901","853,038","821,115","317,497","319,682","2,212.4","2,526.4",51,50,116.8,"273,413","271,928",138.9,0.6,133.4,-1.5,136.7,-0.1,110.44904339,137.85665334,1.48,1.4799,1.4204,0.8075,1.5291,1.1781,1.0428,1.4291,1.3486,1.0115,1.5591
SATD201905,05/01/2019,"107,425,049","103,756,392","75,386,137","73,300,880","32,038,912","30,455,512","92,550,535","86,983,966","65,811,235","61,743,930","26,739,300","25,240,036",86.2,83.8,87.3,84.2,83.5,82.9,"9,982","9,536","71,365","66,392","81,347","75,928","92,977,220","88,299,997","3,745,098","3,678,494","1,142,717","1,119,883","1,166,977","1,149,949","576,765,031","551,241,168","861,455","825,036","333,172","324,182","2,134","2,593.4",52.4,50.1,116.8,"289,711","271,676",139.3,0.3,134.6,0.9,137.4,0.5,110.65724933,138.04311822,1.48,1.4969,1.4329,0.8004,1.5062,1.1827,1.0478,1.4492,1.3844,1.0144,1.5595
SATD201906,06/01/2019,"110,097,457","103,377,783","76,617,273","73,001,482","33,480,184","30,376,301","97,811,522","87,248,200","68,413,224","62,390,591","29,398,298","24,857,609",88.8,84.4,89.3,85.5,87.8,81.8,"11,049","9,592","72,791","67,886","83,840","77,478","98,273,616","88,133,557","3,595,928","3,607,121","1,088,710","1,099,803","1,142,915","1,147,541","618,224,369","547,469,870","800,261","822,340","324,508","322,979","2,119.3","2,539.3",50.1,49,117.6,"281,359","269,353",138.9,-0.3,134.3,-0.2,137,-0.3,110.67580447,137.41519132,1.48,1.4941,1.405,0.7861,1.503,1.1746,1.0443,1.4438,1.3555,0.9923,1.5698
SATD201907,07/01/2019,"114,924,902","103,326,414","80,081,728","73,148,642","34,843,174","30,177,772","101,794,185","86,816,034","71,276,651","62,308,175","30,517,534","24,507,859",88.6,84,89,85.2,87.6,81.2,"11,673","9,577","75,284","66,634","86,957","76,211","102,295,052","88,088,244","3,655,379","3,605,502","1,118,656","1,102,606","1,163,930","1,150,928","657,244,637","541,342,852","822,014","828,054","330,838","326,201","2,393.9","2,552.6",49.6,50.2,119,"291,520","269,606",140.2,0.9,134.5,0.1,137.9,0.7,110.25335139,136.30182753,1.47,1.4933,1.4044,0.7881,1.5075,1.1614,1.0516,1.4582,1.3626,1.0156,1.5885
SATD201908,08/01/2019,"113,124,199","104,374,083","78,976,853","73,953,310","34,147,346","30,420,772","98,025,331","87,885,287","68,148,009","63,033,460","29,877,322","24,851,827",86.7,84.2,86.3,85.2,87.5,81.7,"11,065","9,681","72,718","67,339","83,783","77,020","98,411,628","88,890,393","3,670,233","3,654,985","1,169,165","1,096,559","1,207,740","1,137,612","626,644,744","544,309,568","835,988","838,069","331,841","327,312","2,433.9","2,625.1",54.3,53.1,120.2,"293,308","276,508",141.9,1.2,135.9,1,139.5,1.2,111.01648549,135.98943461,1.46,1.5069,1.4237,0.7838,1.49,1.1678,1.0643,1.4632,1.4013,1.0741,1.6053
SATD201909,09/01/2019,"101,087,368","104,454,268","70,649,657","73,905,476","30,437,711","30,548,793","83,345,979","89,616,752","58,213,796","63,680,998","25,132,183","25,935,754",82.4,85.8,82.4,86.2,82.6,84.9,"8,610","9,666","63,981","67,955","72,591","77,621","83,814,263","89,441,193","3,528,614","3,540,151","1,063,191","1,062,626","1,138,058","1,132,329","528,336,348","542,216,120","846,274","832,269","304,027","313,510","2,206.3","2,628",49.3,50.6,117.8,"273,319","274,195",138.7,-2.3,136.1,0.1,137.6,-1.4,110.66091721,135.34951456,1.47,1.5163,1.379,0.7595,1.4831,1.1633,1.057,1.4015,1.4029,1.0237,1.5721
SATD201910,10/01/2019,"104,422,300","104,799,051","74,904,252","74,588,425","29,518,048","30,210,626","87,646,386","89,295,028","63,323,793","63,716,806","24,322,593","25,578,223",83.9,85.2,84.5,85.4,82.4,84.7,"8,694","9,788","69,922","67,977","78,616","77,765","88,208,329","89,152,765","3,832,869","3,591,746","1,083,582","1,041,264","1,179,756","1,115,631","540,165,523","533,020,068","915,445","826,550","311,611","309,066","2,306.5","2,607.8",54.2,50.4,118.1,"283,961","272,669",138.5,-0.1,135.5,-0.4,137.2,-0.3,109.79626923,134.23729298,1.47,1.5114,1.3991,0.7442,1.4612,1.1436,1.0497,1.3816,1.3921,1.0198,1.5768
SATD201911,11/01/2019,"98,506,078","105,176,652","72,118,568","75,296,686","26,387,510","29,879,966","80,521,747","89,993,355","59,158,779","64,415,053","21,362,968","25,578,302",81.7,85.6,82,85.5,81,85.6,"8,257","9,657","64,817","69,874","73,074","79,531","81,010,197","89,646,576","3,850,416","3,586,212","1,025,480","1,042,935","1,095,406","1,105,949","524,186,383","538,780,358","814,066","829,260","310,579","311,154","2,783.8","2,678.9",51.1,51.1,117.4,"260,326","269,800",138.5,0,136.2,0.5,137.5,0.2,110.14191267,133.56110794,1.44,1.5198,1.3969,0.7454,1.4486,1.1559,1.0531,1.391,1.43,1.0336,1.5678
SATD201912,12/01/2019,"105,336,301","105,771,619","76,153,733","76,124,831","29,182,568","29,646,788","89,959,899","89,578,012","65,288,157","64,170,892","24,671,742","25,407,120",85.4,84.7,85.7,84.3,84.5,85.7,"9,584","9,649","69,719","69,658","79,303","79,307","90,389,595","89,888,158","3,675,337","3,561,662","1,020,830","1,037,123","1,075,973","1,093,819","583,637,283","550,921,504","791,316","830,657","322,814","312,754","3,170.7","2,535.7",50,50.7,116.5,"261,757","269,023",136.9,-1.2,136.5,0.2,136.6,-0.7,109.78084257,133.38692176,1.42,1.5239,1.3873,0.7413,1.4327,1.182,1.0549,1.3981,1.3536,1.0257,1.5547
SATD202001,01/01/2020,"101,193,363","106,732,367","72,425,576","76,482,322","28,767,787","30,250,045","81,045,830","91,129,074","57,629,920","65,330,904","23,415,910","25,798,170",80.1,85.4,79.6,85.4,81.4,85.3,"9,161","9,726","61,623","70,872","70,784","80,598","81,536,356","90,020,979","3,357,167","3,544,407","1,038,813","1,051,939","1,121,664","1,102,162","447,564,878","552,160,572","815,015","848,062","321,678","316,253","3,320.6","2,520.7",48.1,49.4,116.4,"260,847","285,452",136.9,0,137.7,0.9,137.1,0.4,109.28438468,131.82352941,1.43,1.5261,1.3806,0.7519,1.4436,1.1846,1.077,1.4138,1.3456,1.0006,1.5541
SATD202002,02/01/2020,"92,853,151","104,969,107","68,495,033","76,711,553","24,358,118","28,257,554","73,892,439","88,515,612","55,336,127","64,782,665","18,556,312","23,732,947",79.6,84.3,80.8,84.4,76.2,84,"7,962","9,437","59,868","70,812","67,830","80,249","74,428,889","89,669,300","2,954,419","3,495,324","962,057","1,019,167","1,036,215","1,086,017","400,433,113","543,456,118","788,599","839,195","305,296","325,319","3,058.5","2,516.5",44,49.6,116.6,"242,695","284,040",136.7,-0.1,136.8,-0.7,136.6,-0.4,109.71676261,131.55910908,1.42,1.5201,1.3615,0.7284,1.4224,1.166,1.0658,1.4543,1.3433,1.0032,1.5569
SATD202003,03/01/2020,"82,523,537","80,844,982","64,968,396","62,626,032","17,555,141","18,218,950","42,770,844","41,737,285","32,526,486","30,910,149","10,244,358","10,827,136",51.8,51.6,50.1,49.4,58.4,59.4,"4,653","4,502","34,414","33,066","39,067","37,569","43,175,178","42,324,410","3,607,776","3,482,683","989,919","982,388","1,028,873","1,030,517","233,377,315","271,769,887","505,660","474,562","309,006","307,411","2,722","2,508.5",48.8,48.8,116.6,"226,638","224,870",135.2,-1.1,70,-48.8,109.6,-19.8,105.58587048,124.40462593,1.53,0.7175,1.3566,0.7021,1.3498,0.5831,0.6027,1.3742,1.3391,0.9887,1.557
SATD202004,04/01/2020,"21,032,453","21,320,975","19,489,079","19,730,280","1,543,374","1,590,695","2,908,236","2,916,152","2,551,127","2,542,546","357,109","373,606",13.8,13.7,13.1,12.9,23.1,23.5,137,137,"2,877","2,871","3,014","3,008","3,086,778","2,812,743","3,473,099","3,492,747","836,433","839,246","936,802","970,496","36,018,048","55,584,844","171,450","139,333","271,251","274,038","2,256.9","2,578.6",48.9,47.7,106.2,"167,617","167,174",125.3,-7.3,12.4,-82.3,80.9,-26.2,91.652685884,106.02198744,1.69,0.0477,1.3605,0.5998,1.2711,0.1193,0.1769,1.225,1.3765,0.9648,1.418
SATD202005,05/01/2020,"18,989,982","18,526,168","17,242,845","16,868,064","1,747,137","1,658,104","7,137,356","6,695,242","6,658,185","6,245,763","479,171","449,479",37.6,36.1,38.6,37,27.4,27.1,191,181,"7,861","7,374","8,052","7,555","7,373,339","2,666,468","3,813,574","3,782,518","821,331","794,011","1,012,346","998,213","69,098,462","47,565,553","200,586","197,868","275,968","267,223","2,072.2","2,523.2",48.4,46.2,109.4,"221,006","204,304",127.1,1.4,16.4,32.3,83.6,3.3,93.136557745,108.60536836,1.35,0.0452,1.4734,0.5675,1.3074,0.102,0.2513,1.1946,1.3469,0.9348,1.4602
SATD202006,06/01/2020,"27,347,184","25,905,527","24,771,861","23,552,028","2,575,323","2,353,499","14,806,854","13,429,483","13,912,065","12,672,130","894,789","757,352",54.1,51.8,56.2,53.8,34.7,32.2,401,348,"16,132","14,788","16,533","15,136","15,138,037","4,968,606","3,910,916","3,876,309","849,366","863,474","1,075,605","1,076,153","128,982,242","52,164,258","256,196","243,679","260,117","257,455","2,127.9","2,537.7",41.5,40.2,111.2,"250,330","235,771",129.1,1.6,21.4,30.5,86.9,3.9,98.981211302,120.4603084,1.23,0.0842,1.5099,0.6172,1.4095,0.1119,0.3095,1.1509,1.3547,0.8132,1.4848
SATD202007,07/01/2020,"45,800,946","41,489,010","40,313,263","36,742,360","5,487,683","4,746,650","22,062,675","18,909,160","20,075,949","17,335,353","1,986,726","1,573,807",48.2,45.6,49.8,47.2,36.2,33.2,"1,133",920,"22,922","19,914","24,055","20,835","22,438,942","7,083,926","4,047,716","3,981,662","927,800","917,113","1,152,235","1,142,213","160,734,686","40,522,977","306,701","309,050","283,793","278,276","2,464.1","2,620",43.3,44,114.1,"265,550","242,159",133.9,3.7,27.6,29,92.5,6.4,102.74790486,125.42775557,1.22,0.1201,1.5509,0.6555,1.4961,0.0869,0.3925,1.244,1.3986,0.8897,1.5239
SATD202008,08/01/2020,"49,987,959","46,587,614","42,874,137","40,265,717","7,113,822","6,321,897","23,818,082","22,030,931","21,184,556","19,837,849","2,633,526","2,193,082",47.6,47.3,49.4,49.3,37,34.7,"1,401","1,236","24,431","22,991","25,832","24,226","24,135,481","15,453,518","4,005,867","4,010,283","992,610","924,004","1,243,652","1,178,670","157,997,236","79,980,180","318,609","339,568","283,502","277,938","2,399.5","2,583.9",44.3,43.5,111.7,"265,060","251,358",132.3,-1.2,36,30.4,95.1,2.8,103.69011764,126.53055397,1.23,0.262,1.5621,0.6604,1.5438,0.1716,0.4312,1.2425,1.3793,0.88,1.4913
SATD202009,09/01/2020,"43,187,717","44,768,132","35,882,035","37,419,866","7,305,682","7,348,266","23,073,723","25,086,969","20,474,551","22,390,841","2,599,172","2,696,127",53.4,56,57.1,59.8,35.6,36.7,"1,414","1,613","23,854","25,343","25,268","26,956","23,384,462","29,605,039","4,107,403","4,105,937","956,719","959,559","1,218,979","1,206,276","157,507,264","168,154,307","331,020","300,535","273,565","284,304","2,151.2","2,561.9",42.1,43.7,111.4,"257,531","254,995",133,0.5,43.7,21.4,98.8,3.9,103.64027767,127.10508281,1.23,0.5019,1.5993,0.6858,1.58,0.3608,0.3817,1.2709,1.3676,0.8846,1.4866
SATD202010,10/01/2020,"49,296,527","49,328,694","40,389,937","40,216,290","8,906,590","9,112,404","27,870,756","28,269,325","24,425,708","24,660,872","3,445,048","3,608,453",56.5,57.3,60.5,61.3,38.7,39.6,"1,984","2,214","28,027","27,210","30,011","29,424","28,273,454","29,292,115","4,347,617","4,106,111","1,012,032","972,677","1,292,686","1,215,509","161,006,011","148,595,402","351,338","279,662","288,756","287,246","2,315.9","2,606.4",48.4,44.5,111.6,"266,596","255,505",133.8,0.6,41.9,-4.1,98.5,-0.3,104.45357538,128.01513421,1.25,0.4966,1.5994,0.6952,1.5921,0.3188,0.3552,1.2841,1.3913,0.9014,1.4893
SATD202011,11/01/2020,"53,690,474","56,606,615","43,474,923","45,135,754","10,215,551","11,470,861","27,957,384","29,730,786","23,711,619","24,641,949","4,245,765","5,088,837",52.1,52.5,54.5,54.6,41.6,44.4,"2,465","2,838","26,294","27,359","28,759","30,197","28,292,813","34,187,273","4,357,871","4,180,383","969,903","987,523","1,221,661","1,245,101","137,301,130","127,256,992","311,158","327,533","282,464","281,992","2,442","2,331.7",44.6,44.6,112.3,"238,300","248,198",133.2,-0.4,48.8,16.5,101.1,2.6,104.76998368,128.52113078,1.27,0.5796,1.6283,0.7058,1.6308,0.273,0.416,1.2606,1.2447,0.9022,1.4997
SATD202012,12/01/2020,"57,400,881","57,490,163","45,077,323","45,025,062","12,323,558","12,465,101","30,832,402","31,670,821","25,075,790","25,730,653","5,756,612","5,940,167",53.7,55.1,55.6,57.1,46.7,47.7,"3,272","3,282","27,263","28,304","30,535","31,586","31,081,791","32,793,485","4,447,502","4,165,441","973,999","987,491","1,186,808","1,245,699","130,652,258","121,274,043","309,585","332,234","290,021","279,392","3,182.8","2,558.4",44.8,45.2,113.3,"241,451","249,061",135.1,1.4,48.1,-1.4,101.9,0.8,105.87002304,131.11079383,1.27,0.5559,1.6225,0.7058,1.6316,0.2602,0.4219,1.249,1.3657,0.9154,1.5127
SATD202101,01/01/2021,"55,267,184","58,425,406","42,318,254","44,950,138","12,948,930","13,475,268","27,800,391","31,594,195","22,357,665","25,597,413","5,442,726","5,996,782",50.3,54.1,52.8,56.9,42,44.5,"2,988","3,140","24,305","28,487","27,293","31,626","28,118,918","36,785,184","4,078,149","4,352,977","1,020,270","1,031,401","1,274,512","1,273,589","119,971,180","232,591,037","296,321","363,259","282,448","276,756","3,343.9","2,545.1",45.5,46.5,114.7,"231,030","258,907",137.2,1.6,53.7,11.6,105.6,3.6,107.08527687,133.7061679,1.22,0.6236,1.6956,0.7372,1.6681,0.499,0.4613,1.2372,1.3586,0.9417,1.5315
SATD202102,02/01/2021,"48,911,433","57,178,496","37,928,427","43,911,198","10,983,006","13,267,298","26,323,206","32,266,507","22,477,683","27,129,312","3,845,523","5,137,195",53.8,56.4,59.3,61.8,35,38.7,"2,122","2,618","24,483","29,772","26,605","32,390","26,554,203","43,735,504","3,563,126","4,361,815","825,664","929,185","1,017,915","1,108,943","115,723,821","264,676,857","279,291","353,396","242,384","274,174","3,099.2","2,647.7",39.8,45.6,112.5,"213,038","253,624",133.9,-2.4,58.3,8.6,105.6,0,103.80425333,131.64705882,1.24,0.7414,1.699,0.6641,1.4525,0.5678,0.4488,1.2256,1.4134,0.9239,1.5015
SATD202103,03/01/2021,"67,277,537","66,062,889","53,749,328","51,901,627","13,528,209","14,161,261","42,683,735","41,197,165","36,811,555","34,946,841","5,872,180","6,250,324",63.4,62.4,68.5,67.3,43.4,44.1,"3,455","3,358","39,343","37,608","42,798","40,966","42,987,649","42,375,463","4,652,578","4,459,601","1,024,084","1,014,461","1,267,475","1,274,361","168,864,251","196,044,063","351,850","303,249","281,405","280,070","2,649.4","2,470.9",47.6,47.5,113.3,"269,426","267,337",136.1,1.6,53.5,-8.2,104.9,-0.7,106.65117288,133.13420902,1.1,0.7184,1.7371,0.7251,1.6691,0.4206,0.3851,1.252,1.319,0.9611,1.5123
SATD202104,04/01/2021,"68,934,612","70,072,805","54,787,601","55,450,481","14,147,011","14,622,324","47,644,846","47,597,970","40,971,447","40,631,387","6,673,399","6,966,583",69.1,67.9,74.8,73.3,47.2,47.6,"3,998","3,986","43,799","43,081","47,797","47,068","48,141,936","47,154,520","4,542,139","4,554,963","1,015,992","1,015,153","1,253,645","1,280,520","197,898,318","229,785,612","355,896","320,486","297,845","300,950","2,265.1","2,581.6",47.4,46.1,113.2,"259,189","264,108",137.5,1,58.4,9.2,107.8,2.8,106.82647581,133.26613364,1.09,0.7994,1.7743,0.7256,1.6772,0.493,0.407,1.3453,1.3781,0.9322,1.5119
SATD202105,05/01/2021,"76,736,575","74,801,034","61,332,669","60,155,868","15,403,906","14,645,167","57,822,304","54,459,997","49,649,002","46,756,075","8,173,302","7,703,922",75.4,72.8,81,77.7,53.1,52.6,"4,942","4,674","52,752","49,951","57,694","54,625","58,176,510","53,547,428","4,501,273","4,390,448","1,064,035","1,035,936","1,269,402","1,242,683","259,115,194","240,556,676","377,573","378,031","307,594","299,085","2,117.4","2,580.9",49.4,47.4,112.8,"284,326","268,886",136.9,-0.4,67.2,15.1,111.1,3.1,107.63977352,135.12050257,1.09,0.9078,1.7102,0.7404,1.6276,0.5161,0.4801,1.337,1.3778,0.9591,1.5065
SATD202106,06/01/2021,"84,579,593","79,831,988","67,462,202","64,150,002","17,117,391","15,681,986","68,542,276","61,423,098","57,717,814","52,332,187","10,824,462","9,090,911",81,76.9,85.6,81.6,63.2,58,"6,037","5,256","60,110","54,973","66,147","60,230","68,909,506","58,697,056","4,374,325","4,411,096","1,008,919","1,025,772","1,193,552","1,212,673","381,297,689","302,220,276","413,460","400,454","318,205","314,810","2,238.4","2,657.3",50.4,49,111.1,"286,898","272,791",136.5,-0.3,72.9,8.5,113.3,2,108.08617568,137.25042833,1.09,0.9951,1.7182,0.7332,1.5883,0.6484,0.5086,1.4073,1.4185,0.9913,1.4832
SATD202107,07/01/2021,"92,572,450","83,584,252","73,407,831","67,052,715","19,164,619","16,531,537","78,048,249","66,702,925","64,545,092","56,069,454","13,503,157","10,633,471",84.3,79.8,87.9,83.6,70.5,64.3,"7,034","5,702","66,740","58,625","73,774","64,327","78,489,822","63,130,198","4,426,509","4,373,613","1,006,272","998,017","1,184,293","1,167,509","443,271,815","326,823,812","423,547","440,904","320,768","314,515","2,412.2","2,556.6",47.2,47.8,111.4,"296,430","275,111",135.3,-0.9,79.1,8.5,115.2,1.7,108.81985889,139.33866362,1.12,1.0702,1.7036,0.7133,1.5292,0.7012,0.5599,1.406,1.3648,0.967,1.4866
SATD202108,08/01/2021,"91,200,105","84,458,420","71,871,478","67,254,114","19,328,627","17,204,307","71,745,477","65,647,010","58,416,652","54,524,447","13,328,825","11,122,562",78.7,77.7,81.3,81.1,69,64.6,"6,358","5,662","60,631","56,353","66,989","62,014","72,081,116","63,618,268","4,317,023","4,295,684","1,032,286","967,216","1,199,382","1,137,183","414,408,346","332,013,920","428,885","432,417","323,022","316,668","2,433.8","2,618.6",46.8,46.2,110.5,"287,347","272,566",134.2,-0.8,78.9,-0.3,114.5,-0.6,108.78166982,139.45973729,1.11,1.0785,1.6733,0.6913,1.4895,0.7123,0.5492,1.4156,1.3979,0.936,1.4752
SATD202109,09/01/2021,"83,960,638","86,726,824","66,268,780","68,932,908","17,691,858","17,793,915","60,555,482","65,558,736","50,123,963","54,752,163","10,431,519","10,806,573",72.1,75.6,75.6,79.4,59,60.7,"4,844","5,466","53,903","57,308","58,747","62,774","61,064,518","67,120,624","4,305,893","4,311,498","1,000,732","1,004,198","1,136,150","1,127,087","351,319,450","359,556,245","464,740","434,819","295,799","307,124","2,142.3","2,550",42.8,44.5,113,"277,998","274,638",135.5,1,81.8,3.7,116.5,1.7,107.71669105,140.53683609,1.1,1.1379,1.6794,0.7177,1.4762,0.7714,0.5522,1.3729,1.3612,0.9012,1.5085
SATD202110,10/01/2021,"87,192,079","87,299,664","69,064,746","68,771,279","18,127,333","18,528,384","66,925,166","68,101,319","55,934,107","56,592,053","10,991,059","11,509,266",76.8,78,81,82.3,60.6,62.1,"5,361","6,008","60,546","58,919","65,907","64,928","67,419,511","68,725,245","4,564,394","4,339,297","1,049,785","1,011,918","1,194,144","1,128,548","390,139,707","377,320,328","501,516","448,246","315,039","313,993","2,262.6","2,542.4",51.8,47.9,113.7,"285,746","275,558",136.7,0.9,84,2.7,118.2,1.5,109.34609131,143.08595089,1.09,1.1651,1.6902,0.7233,1.4782,0.8095,0.5693,1.4036,1.3572,0.9694,1.518
SATD202111,11/01/2021,"86,168,283","90,769,619","68,469,059","70,939,334","17,699,224","19,830,285","67,951,338","72,721,755","55,742,283","57,991,800","12,209,055","14,729,955",78.9,80.1,81.4,81.7,69,74.3,"5,999","6,962","59,779","62,213","65,778","69,175","68,363,650","74,543,402","4,403,123","4,198,706","993,437","1,010,416","1,106,405","1,117,704","401,400,762","390,532,085","469,144","467,894","327,980","327,216","2,693.3","2,561.9",52.1,52.1,113.9,"267,749","275,537",137.3,0.4,89.8,6.9,121,2.4,109.99422669,144.43546545,1.1,1.2637,1.6355,0.7222,1.4639,0.8379,0.5942,1.4628,1.3676,1.0551,1.5207
SATD202112,12/01/2021,"90,144,114","90,276,173","69,447,122","69,402,280","20,696,992","20,873,892","71,880,334","73,360,173","57,091,558","58,221,652","14,788,776","15,138,520",79.7,81.3,82.2,83.9,71.5,72.5,"7,095","7,111","59,535","61,086","66,630","68,197","72,249,478","73,298,333","4,787,729","4,483,078","997,125","1,009,669","1,080,977","1,113,888","403,283,532","390,282,604","450,546","472,172","331,548","320,946","3,007.3","2,423.2",48.1,48.4,115.1,"268,420","274,744",137.5,0.1,89.2,-0.7,120.9,-0.1,109.77598803,145.12250143,1.17,1.2426,1.7463,0.7216,1.459,0.8373,0.5996,1.4347,1.2935,0.9791,1.5367
