ID,OBS_DATE,ASM,ASM_D11,ASM_D,ASM_D_D11,ASM_I,ASM_I_D11,RPM,RPM_D11,RPM_D,RPM_D_D11,RPM_I,RPM_I_D11,LOAD_FACTOR,LOAD_FACTOR_D11,LOAD_FACTOR_D,LOAD_FACTOR_D_D11,LOAD_FACTOR_I,LOAD_FACTOR_I_D11,ENPLANE_I,ENPLANE_I_D11,ENPLANE_D,ENPLANE_D_D11,ENPLANE,ENPLANE_D11,AIR_RPM_TSI,AIR_RPM_TSI_D11,AIR_RTMFM,AIR_RTMFM_D11,RAIL_FRT_CARLOADS,RAIL_FRT_CARLOADS_D11,RAIL_FRT_INTERMODAL,RAIL_FRT_INTERMODAL_D11,RAIL_PM,RAIL_PM_D11,TRANSIT,TRANSIT_D11,PETROLEUM,PETROLEUM_D11,NATURAL_GAS,NATURAL_GAS_D11,WATERBORNE,WATERBORNE_D11,TRUCK_D11,VMT,VMT_D11,TSI_Freight,TSI_Freight_C,TSI_Passenger,TSI_Passenger_C,TSI_Total,TSI_Total_C,IND_PRO,MANUF,INV_TO_SALES,IDX_AIR_RPM,IDX_AIR_RTMFM,IDX_RAIL_FRT_CARLOADS,IDX_RAIL_FRT_INTERMODAL,IDX_RAIL_PM,IDX_TRANSIT_D11,IDX_PETROLEUM_D11,IDX_NATURAL_GAS_D11,IDX_WATERBORNE_D11,IDX_TRUCK_D11
SATD200402,02/01/2004,73880259,79916160,56180696,60414469,17699563,19501690,51347537,58785513,38575084,43607019,12772453,15178494,69.5,73.6,68.7,72.2,72.2,77.8,5222,5859,45307,50711,50529,56570,53179693,60918861,2825337,3130115,1318895,1405246,806222,871687,389778365,472848123,750265,780841,208800,221677,2511.1,1957.4,40.7,47.6,81.9,213709,244576,108,0.2,101.9,2,106.4,0.8,100.2934481,97.78326671,1.55,1.0327,1.2193,1.0044,1.1417,1.0145,0.9916,0.991,1.0449,0.964,1.0933
SATD200403,03/01/2004,81026015,79694810,61833579,60076554,19192436,19618256,61923381,59687855,46507739,44244303,15415642,15443551,76.4,74.9,75.2,73.6,80.3,78.7,6114,5901,54147,50995,60261,56896,64035864,61622097,3269430,3028492,1460107,1416048,906899,903315,453014590,464023401,843276,789434,229266,230204,2100.9,1788.7,47.5,46.5,85.2,251403,248689,110.5,2.3,103,1.1,108.4,1.9,99.89569925,100.6296402,1.54,1.0447,1.1797,1.0121,1.1831,0.9955,1.0026,1.0291,0.9548,0.9403,1.1374
SATD200404,04/01/2004,79318899,80261461,60067863,60535577,19251036,19725884,60744714,60366366,45795662,44991460,14949052,15374906,76.6,75.2,76.2,74.3,77.7,77.9,5944,5955,53253,51834,59197,57789,62340117,62147411,3087285,3081887,1422511,1422693,892142,908111,471116666,461449577,803337,779346,223585,228152,1745.2,1849,49.2,47.2,85,250968,248376,110.8,0.3,103.2,0.2,108.7,0.3,100.3014311,100.1676185,1.58,1.0536,1.2005,1.0169,1.1894,0.99,0.9897,1.0199,0.987,0.9561,1.1354
SATD200405,05/01/2004,81588952,80424600,60923099,60422063,20665853,20002537,61384009,60393741,45350262,44740655,16033747,15653086,75.2,75.1,74.4,74,77.6,78.3,6050,5998,53031,51923,59081,57921,62530704,61981232,3083767,3099727,1475594,1431843,938204,916487,472861212,466850538,781133,781832,235017,227221,1573,1895.6,49.4,47.3,84.4,257235,246159,110.5,-0.3,103.1,-0.1,108.4,-0.3,101.0226004,100.966305,1.55,1.0508,1.2074,1.0234,1.2004,1.0016,0.9929,1.0157,1.0119,0.9573,1.127
SATD200406,06/01/2004,82779262,80769468,61629864,60504860,21149398,20264608,67430529,61431035,49774219,45542558,17656310,15888477,81.5,76.1,80.8,75.3,83.5,78.4,6684,6176,56959,52445,63643,58622,68866397,63135474,3081024,3107213,1411047,1412680,916328,918727,514365919,457831857,784558,785575,227750,225480,1483.7,1822.4,48.9,46.8,85.5,257383,245171,111.1,0.5,104.5,1.4,109.3,0.8,100.2520227,101.6841805,1.59,1.0703,1.2103,1.0097,1.2033,0.9823,0.9977,1.008,0.9728,0.9474,1.1419
SATD200407,07/01/2004,86649009,80832800,64095669,60424210,22553340,20408589,71593504,61712582,52730292,45702796,18863212,16009787,82.6,76.3,82.3,75.6,83.6,78.4,7483,6191,59614,52665,67097,58856,73335889,62880579,3188225,3205537,1405130,1423656,930866,919468,554813029,455818042,754430,781976,228476,223845,1584.9,1779,51.1,47.9,85.3,265969,247686,111.2,0.1,104.1,-0.4,109.3,0,100.9862453,101.4186179,1.58,1.066,1.2486,1.0175,1.2043,0.9779,0.9931,1.0007,0.9497,0.9696,1.1394
SATD200408,08/01/2004,86942038,81240082,64479721,60746837,22462317,20493245,69244299,61476664,50816430,45466986,18427869,16009678,79.6,75.7,78.8,74.8,82,78.1,7295,6258,57381,53061,64676,59318,70961522,63077662,3112989,3088366,1478446,1412554,970145,912474,511216651,439099151,772963,785850,234408,226720,1578,1741.9,50.4,48.7,84.6,262836,247344,110.2,-0.9,104.4,0.3,108.7,-0.5,101.0778343,103.2392918,1.59,1.0693,1.203,1.0096,1.1951,0.9421,0.998,1.0135,0.9299,0.9848,1.129
SATD200409,09/01/2004,77986620,80153676,57694884,59898945,20291736,20254732,56494925,61549775,40644161,45421254,15850764,16128521,72.4,76.8,70.4,75.8,78.1,79.6,5670,6252,47672,53066,53342,59318,57881041,63024985,3246085,3252723,1408654,1396736,937213,925659,401403280,438805190,814446,782820,222372,225845,1482.2,1868.8,43.5,46.8,84.8,243515,247916,110.8,0.5,104.2,-0.2,109,0.3,101.1857131,103.5788121,1.56,1.0684,1.267,0.9983,1.2124,0.9414,0.9942,1.0096,0.9976,0.9474,1.1327
SATD200410,10/01/2004,82291114,82187661,61604719,61293565,20686395,20894096,61743819,62990450,45765588,46475567,15978231,16514882,75,76.6,74.3,75.8,77.2,79,5896,6450,54167,54238,60063,60688,63021143,64144510,3517860,3298281,1509119,1424687,1027749,940206,436908280,454150672,845387,798007,231335,232730,1557.2,1855.7,53.2,50.9,84.4,254496,247883,111.4,0.5,106.1,1.8,110.1,1,102.0776543,105.8717876,1.54,1.0874,1.2848,1.0183,1.2315,0.9744,1.0134,1.0404,0.9906,1.03,1.1272
SATD200411,11/01/2004,79135732,82635480,59431353,61360224,19704379,21275256,58329543,62952509,43561708,46161122,14767835,16791387,73.7,76.2,73.3,75.2,74.9,78.9,5663,6472,51782,53610,57445,60082,59453942,63908484,3438313,3273442,1408453,1432131,956383,956227,440222335,459204042,797405,791823,231634,233590,1782.8,1870.2,50.3,49.5,85.4,239796,247656,112.2,0.7,105.6,-0.5,110.5,0.4,102.3219997,106.4149058,1.55,1.0834,1.2751,1.0236,1.2524,0.9852,1.0056,1.0442,0.9984,1.0016,1.1407
SATD200412,12/01/2004,83231929,83275257,62054841,61567732,21177088,21707525,61424449,63149898,45181080,46334923,16243369,16814975,73.8,75.8,72.8,75.3,76.7,77.5,6338,6488,52640,53571,58978,60059,62680310,64557105,3485518,3319165,1367589,1426282,906275,966016,476798294,463638017,767658,790859,242337,235026,2327.7,1896.5,48.2,49,85,245029,248685,111.9,-0.3,106.3,0.7,110.5,0,103.1149083,107.416048,1.54,1.0944,1.2929,1.0194,1.2653,0.9947,1.0044,1.0506,1.0124,0.9919,1.1344
SATD200501,01/01/2005,81084792,82879788,59580514,61001551,21504278,21878238,57936503,64081729,41609095,46807837,16327408,17273893,71.5,77.3,69.8,76.7,75.9,79,6457,6651,47978,54645,54435,61296,59629608,65598672,2977459,3329206,1396793,1424147,925534,968333,378368103,456933742,756467,804637,229495,226795,2561.9,1851,41,45.5,88.2,224072,247614,114.2,2.1,108,1.6,112.6,1.9,103.4864426,109.4948601,1.55,1.1121,1.2968,1.0179,1.2683,0.9803,1.0219,1.0138,0.9881,0.92,1.178
SATD200502,02/01/2005,75440323,84743639,55964342,62547035,19475981,22196604,54233804,64595690,40114944,47135231,14118860,17460460,71.9,76.2,71.7,75.4,72.5,78.7,5783,6741,47075,54639,52858,61379,55795165,65873800,2815089,3237421,1342757,1479571,883984,982195,351583660,447232263,750973,807576,211755,233029,2243,1819,41.5,48.5,86.3,219970,250015,113.2,-0.9,108.4,0.4,112,-0.5,104.2418094,109.3249572,1.54,1.1167,1.2611,1.0575,1.2865,0.9595,1.0256,1.0417,0.971,0.9818,1.1523
SATD200503,03/01/2005,85747280,84126888,63743171,61810635,22004109,22316253,68725711,64961117,50789921,47456869,17935790,17504248,80.1,77.2,79.7,76.8,81.5,78.4,7260,6794,58839,54957,66099,61751,70595861,66498078,3427927,3241278,1493052,1449653,935163,949315,463828081,453397944,842424,789401,231375,232376,2205.8,1885.8,51,49.5,85.7,253182,249174,112.6,-0.5,108.4,0,111.6,-0.4,104.0929368,109.4603084,1.54,1.1273,1.2626,1.0361,1.2434,0.9727,1.0025,1.0388,1.0067,1.0024,1.1447
SATD200504,04/01/2005,83050137,84088617,61262216,61878981,21787921,22209636,63817097,64739046,47002623,47094899,16814474,17644147,76.8,77,76.7,76.1,77.2,79.4,6659,6852,54909,54754,61568,61606,65145551,66347624,3305046,3257921,1460039,1457189,945359,949592,430496434,451885385,816425,809168,220661,225498,1724.9,1836.3,51,49.2,86.6,250860,249024,113.2,0.5,109,0.6,112.2,0.5,104.2981221,111.9114792,1.53,1.1248,1.269,1.0415,1.2437,0.9695,1.0276,1.008,0.9802,0.9955,1.1557
SATD200505,05/01/2005,85980392,84372930,63160148,62203516,22820244,22169413,67072652,65494415,49016422,47869704,18056230,17624712,78,77.6,77.6,77,79.1,79.5,6862,6838,57324,55291,64186,62129,68268899,67014183,3186654,3244098,1466477,1419780,976854,962865,462014277,450434705,806149,788413,230984,223292,1522.6,1836.7,54.7,52,85.8,262678,250452,112.5,-0.6,108.9,-0.1,111.6,-0.5,104.4185148,110.99743,1.54,1.1361,1.2637,1.0148,1.2611,0.9664,1.0013,0.9982,0.9805,1.0528,1.1451
SATD200506,06/01/2005,86609755,84288577,63378463,62129412,23231292,22159165,71621917,65093098,52181786,47633302,19440131,17459797,82.7,77.2,82.3,76.7,83.7,78.8,7414,6793,59724,55153,67138,61946,72952959,66667956,3332961,3309949,1412640,1414302,956014,955584,508598324,451091975,795101,796028,218621,217428,1534.1,1872.5,49.3,47.2,85.7,263816,251531,111.9,-0.5,108.8,-0.1,111.3,-0.3,104.8473327,111.5385494,1.49,1.1302,1.2893,1.0109,1.2516,0.9678,1.0109,0.972,0.9996,0.9553,1.1446
SATD200507,07/01/2005,90483563,84219944,65813398,61997751,24670165,22222193,76041550,65333996,55290372,47858817,20751178,17475179,84,77.6,84,77.2,84.1,78.6,8178,6794,62396,55157,70574,61951,77432998,66746750,3221428,3276794,1404879,1420339,979130,969633,548229054,448700554,753939,796914,235815,231604,1686.6,1885.5,50.5,47.5,85.4,267025,250663,111.9,0,108.9,0.1,111.3,0,104.5324347,111.0491148,1.44,1.1315,1.2764,1.0152,1.27,0.9627,1.0121,1.0353,1.0065,0.9621,1.1401
SATD200508,08/01/2005,89608961,83792823,65309256,61567416,24299705,22225407,72415556,64612280,52510003,47268782,19905553,17343499,80.8,77.1,80.4,76.8,81.9,78,7730,6688,59111,54653,66841,61340,73778918,66236859,3271476,3231819,1485201,1418389,1040831,978105,511556316,438790073,808031,800251,230034,222440,1695.1,1867.1,47.1,45.5,86.9,265323,249458,112.7,0.7,108.5,-0.4,111.7,0.4,104.8821776,113.6133638,1.47,1.1229,1.2589,1.0138,1.2811,0.9414,1.0163,0.9944,0.9967,0.9204,1.1598
SATD200509,09/01/2005,80964733,83262885,58674828,60852747,22289905,22410138,60791372,65726236,43524915,48145786,17266457,17580450,75.1,78.9,74.2,79.1,77.5,78.4,6219,6834,50600,55024,56819,61858,62046798,66740971,3312249,3303023,1438698,1427266,1002951,983592,436175168,467673821,858809,823084,204899,208714,1422.5,1796.9,36.7,40.5,86.4,242240,245820,111.7,-0.9,110.1,1.5,111.5,-0.2,102.8583727,115.5414049,1.48,1.1314,1.2866,1.0201,1.2883,1.0034,1.0453,0.933,0.9592,0.8202,1.1541
SATD200510,10/01/2005,82318032,82599043,60392331,60325252,21925701,22273792,62624694,64407602,45895538,46989876,16729156,17417726,76.1,78,76,77.9,76.3,78.2,6160,6747,53738,54446,59898,61193,63640895,65280680,3504372,3294489,1470099,1389370,1093139,1003088,432503304,449773879,858662,811669,210817,212247,1428.2,1696.5,44.8,42.6,86.1,251419,245957,111.2,-0.4,108,-1.9,110.5,-0.9,104.1009198,116.2258709,1.49,1.1067,1.2833,0.993,1.3138,0.965,1.0308,0.9488,0.9056,0.8615,1.1495
SATD200511,11/01/2005,79151133,82804148,58886853,60765931,20264280,22038217,60533679,65231145,45109831,47718271,15423848,17512874,76.5,78.8,76.6,78.5,76.1,79.5,5941,6816,52766,54620,58707,61436,61518984,66363125,3494552,3293754,1392562,1416983,1000302,1005191,435866215,449797105,825130,821871,215522,217075,1663.4,1746.3,44.9,44,88.6,243056,250704,114,2.5,109.6,1.5,112.9,2.2,105.2514464,116.7215877,1.49,1.125,1.283,1.0128,1.3166,0.965,1.0437,0.9704,0.9322,0.8915,1.1824
SATD200512,12/01/2005,82918301,83138873,60889086,60602292,22029215,22536581,63220661,65445204,46190194,47804520,17030467,17640684,76.2,78.7,75.9,78.9,77.3,78.3,6704,6894,52801,54759,59505,61653,64289340,66681638,3457971,3301639,1375654,1434795,977753,1013439,447261670,437702767,760996,802688,225336,217425,2326.4,1884.7,43.2,44.1,86.4,245787,250380,112.7,-1.1,109.1,-0.5,111.8,-1,105.7450995,118.6833238,1.5,1.1304,1.2861,1.0255,1.3274,0.9391,1.0194,0.972,1.0061,0.8933,1.1541
SATD200601,01/01/2006,81348009,83095954,59096204,60421941,22251805,22674014,59828980,65983726,42966268,48073878,16862712,17909848,73.5,79.4,72.7,79.6,75.8,79,6711,6960,48886,55012,55597,61972,61035027,66933303,2921183,3239565,1464556,1493516,991980,1032989,363830405,441981358,793138,825843,222123,219480,2165.3,1567.6,41.1,45.2,86.5,233282,255482,112.7,0,110.4,1.2,112.3,0.4,105.9416545,118.938321,1.47,1.1347,1.2619,1.0675,1.353,0.9482,1.0488,0.9811,0.8368,0.9146,1.1542
SATD200602,02/01/2006,73757850,83023074,53733108,60218667,20024742,22804407,55491266,66258896,40927215,48183867,14564051,18075030,75.2,79.8,76.2,80,72.7,79.3,6001,7010,47348,55186,53349,62195,56729212,67262085,2760326,3189445,1312500,1449237,896379,994487,347575222,449697134,761980,822930,198045,217769,2144.4,1743.7,39.9,47,85.6,220711,250785,111.8,-0.8,110.6,0.2,111.7,-0.5,105.9804909,118.3766419,1.48,1.1403,1.2424,1.0358,1.3026,0.9648,1.0451,0.9735,0.9308,0.9508,1.1423
SATD200603,03/01/2006,85480121,83773785,62257065,60362154,23223056,23411631,69483900,66511679,50693391,47792335,18790509,18719344,81.3,79.4,81.4,79.2,80.9,80,7552,7151,58286,54421,65838,61573,70799794,67257634,3617369,3375768,1493547,1450273,1012540,1020063,430329187,442471990,874469,821577,209210,210647,2126.4,1824.8,50,48.4,85.1,256623,250866,112.3,0.4,110.6,0,112,0.3,106.2327113,119.3149629,1.49,1.1402,1.3149,1.0366,1.336,0.9493,1.0434,0.9417,0.9741,0.9791,1.136
SATD200604,04/01/2006,82991119,83882741,59917615,60514823,23073504,23367918,67122793,67139415,48800883,48417766,18321910,18721650,80.9,80,81.4,80,79.4,80.1,7346,7358,55829,55932,63175,63290,68120559,68234438,3270920,3301945,1446164,1440814,1015609,1044204,445609435,451779196,806944,818526,209681,214473,1681,1793.7,47.1,45.6,84.9,250644,250631,111.5,-0.7,111.5,0.8,111.8,-0.2,106.5588287,117.8823529,1.48,1.1568,1.2862,1.0298,1.3677,0.9693,1.0395,0.9588,0.9575,0.9227,1.134
SATD200605,05/01/2006,85233860,83566698,61284297,60272629,23949563,23294069,68435521,66701313,49302219,48012167,19133302,18689146,80.3,79.8,80.4,79.7,79.9,80.2,7304,7295,57145,54795,64449,62090,69352606,67795074,3210319,3251440,1521036,1474944,1045039,1028918,459957974,445791154,870445,835119,223528,216031,1526.3,1850.8,48.9,45.8,87.2,263370,250030,113.8,2.1,111.7,0.2,113.4,1.4,106.5716663,120.7521416,1.51,1.1493,1.2665,1.0542,1.3476,0.9564,1.0606,0.9657,0.988,0.9275,1.1646
SATD200606,06/01/2006,86336051,83685646,61692651,60285762,24643400,23399885,73147256,66088789,52200272,47362005,20946984,18726784,84.7,79,84.6,78.6,85,80,7932,7227,59297,53998,67229,61225,74099238,67225912,3367968,3343106,1464781,1469413,1033661,1029649,516527472,453989633,827752,824537,218297,218299,1550.9,1886.9,48.1,45.9,86.3,263782,250453,113.2,-0.5,110.7,-0.9,112.7,-0.6,106.91526,120.5302684,1.51,1.1397,1.3022,1.0502,1.3486,0.974,1.0471,0.9759,1.0073,0.9287,1.1515
SATD200607,07/01/2006,90151121,83706951,64111164,60299301,26039957,23407651,76711219,66359859,54506446,47633002,22204773,18726857,85.1,79.3,85,79,85.3,80,8669,7209,60839,54574,69508,61783,77798621,67414010,3201529,3269598,1428970,1440711,1041756,1029274,549393934,451891071,790273,833300,224843,220744,1758.7,1965.6,47.7,44.9,85.3,263421,249092,112,-1.1,111.3,0.5,112.1,-0.5,106.8384504,118.4657339,1.5,1.1429,1.2736,1.0297,1.3481,0.9695,1.0583,0.9868,1.0492,0.9091,1.1393
SATD200608,08/01/2006,90024823,84041230,64332983,60589242,25691840,23451988,73076758,65010832,52074386,46786687,21002372,18224145,81.2,77.4,80.9,77.2,81.7,77.7,8175,7072,58303,54005,66478,61078,74227051,66219334,3395702,3363678,1501964,1432636,1106273,1041585,530942270,455942778,840294,827609,228039,221165,1751.7,1923.4,45.8,44,82.7,265206,249501,109.8,-2,109.7,-1.4,110,-1.9,107.2943458,120.8786408,1.5,1.1226,1.3102,1.024,1.3642,0.9782,1.051,0.9887,1.0268,0.8899,1.1045
SATD200609,09/01/2006,81730332,84386359,58383462,60763701,23346870,23622658,61249897,66156647,43108587,47672259,18141310,18484388,74.9,78.4,73.8,78.5,77.7,78.2,6476,7162,49950,54443,56426,61605,62345744,67447214,3387556,3388862,1445002,1433295,1060237,1033051,427768908,460771875,850328,830146,217709,221338,1462.1,1841.5,46.6,50.8,85.4,245605,250388,113,2.9,111.2,1.4,112.7,2.5,107.0743811,118.0933752,1.5,1.1434,1.32,1.0244,1.3531,0.9886,1.0543,0.9894,0.983,1.0273,1.1399
SATD200610,10/01/2006,84229901,84515099,60802722,60555972,23427179,23959126,65091487,66703036,47137132,47944327,17954355,18758710,77.3,78.9,77.5,79.2,76.6,78.3,6556,7248,55089,55088,61645,62337,66082164,67617603,3514733,3289433,1493349,1416230,1113993,1024426,451598087,462574004,907084,842013,211168,212541,1644.2,1948.5,46,43.9,84.7,257939,251413,111,-1.8,111.9,0.6,111.5,-1.1,106.963266,117.4837236,1.5,1.1463,1.2813,1.0122,1.3418,0.9924,1.0693,0.9501,1.0401,0.8883,1.1304
SATD200611,11/01/2006,80421711,84294348,58912308,60755532,21509403,23538815,62637778,67630650,45966808,48669493,16670970,18961157,77.9,80.2,78,80.1,77.5,80.6,6441,7331,53852,55943,60293,63275,63548732,68388195,3606059,3374907,1378183,1400602,1006847,1015910,451610146,461969442,851564,850533,210501,211340,1765.4,1852.1,44.9,43.8,82.3,245346,252836,108.7,-2.1,113.1,1.1,110.3,-1.1,106.9050115,118.8889206,1.5,1.1594,1.3146,1.0011,1.3306,0.9911,1.0801,0.9447,0.9887,0.8862,1.0981
SATD200612,12/01/2006,84639954,85047444,61161328,61056180,23478626,23991264,65157505,67496999,46835639,48566472,18321866,18930526,77,79.4,76.6,79.5,78,78.9,7195,7397,53539,55748,60734,63145,65980782,68507457,3506047,3356134,1398361,1459017,984846,1025504,461370074,452831538,804029,864779,218230,210112,2122.8,1713.7,44.1,45.2,84.2,248187,253944,110.8,1.9,113.8,0.6,111.9,1.5,107.9992254,122.9380354,1.49,1.1614,1.3073,1.0428,1.3432,0.9715,1.0982,0.9393,0.9148,0.9142,1.124
SATD200701,01/01/2007,84354435,86397829,60618488,62166721,23735947,24231108,61896193,68481055,43823680,49174813,18072513,19306242,73.4,79.3,72.3,79.1,76.1,79.7,7116,7420,50022,56205,57138,63624,63016014,69242574,3026361,3333029,1370575,1400397,981972,1018300,377529725,458197312,838203,856908,212341,209196,2475.6,1788.3,41.7,45.6,83.8,233621,254533,110.1,-0.6,114.3,0.4,111.6,-0.3,107.5794693,120.0936608,1.49,1.1739,1.2983,1.0009,1.3337,0.983,1.0882,0.9352,0.9546,0.9233,1.1192
SATD200702,02/01/2007,75799074,85547168,54490060,61263773,21309014,24283394,56914815,68213448,41270274,48688097,15644541,19525351,75.1,79.7,75.7,79.5,73.4,80.4,6327,7403,47766,55871,54093,63274,57793832,68772973,2908924,3374329,1255311,1389974,920164,1020645,360542790,468634051,796569,861848,199136,217934,2567,2090.8,36.2,43.1,84.2,219232,249391,110.8,0.6,114,-0.3,112,0.4,108.6251378,122.3355226,1.49,1.1659,1.3144,0.9935,1.3368,1.0054,1.0945,0.9742,1.1161,0.8733,1.124
SATD200703,03/01/2007,87561518,85858778,63131522,61376597,24429996,24482181,71497177,68818622,51518429,48897727,19978748,19920895,81.7,80.2,81.6,79.7,81.8,81.4,7926,7463,59244,56114,67170,63576,72700241,69517121,3590561,3383994,1442822,1400306,1009963,1013976,459164806,476764721,934752,899474,221659,223951,2128.9,1839.2,47.9,46.5,85.4,259638,254292,112,1.1,116.4,2.1,113.6,1.4,108.8342068,124.2935465,1.47,1.1785,1.3181,1.0009,1.3281,1.0229,1.1423,1.0011,0.9818,0.9405,1.1406
SATD200704,04/01/2007,85179094,85966314,61124424,61605208,24054670,24361106,68813909,68859932,49772604,49361323,19041305,19498609,80.8,80.1,81.4,80.1,79.2,80,7488,7466,57396,56824,64884,64290,69836157,69840891,3256970,3269213,1413587,1407360,974909,1006139,470429231,476010643,884098,879280,206879,211513,1810.1,1936,48.1,47.1,83.7,252595,251375,110.4,-1.4,116,-0.3,112.3,-1.1,109.5807275,124.9209023,1.49,1.184,1.2734,1.0059,1.3178,1.0213,1.1167,0.9455,1.0335,0.953,1.1176
SATD200705,05/01/2007,87873082,85986869,62774346,61586616,25098736,24400253,70947617,68681596,51031835,49319529,19915782,19362068,80.7,79.9,81.3,80.1,79.3,79.4,7491,7444,59284,56715,66775,64160,71933108,69758424,3283361,3319622,1446592,1402800,1018160,1006198,494257576,477682731,993437,955338,218575,211582,1559.1,1902.6,50,46.8,83.9,267574,254131,110.5,0.1,118.9,2.5,113.3,0.9,109.6566742,126.5294118,1.47,1.1826,1.2931,1.0026,1.3179,1.0248,1.2132,0.9458,1.0156,0.9478,1.1195
SATD200706,06/01/2007,88605372,85772979,62620840,61248747,25984532,24524232,75914661,68838697,54018698,49311832,21895963,19526865,85.7,80.3,86.3,80.5,84.3,79.6,8193,7496,61494,56644,69687,64140,76926452,70318602,3282603,3271307,1429982,1439758,1020267,1013076,545207971,485140508,876764,888736,214007,214646,1555.2,1889.5,48.4,46.1,82.8,265374,253200,109.8,-0.6,116.9,-1.7,112.2,-1,109.6847226,126.449743,1.5,1.1921,1.2742,1.029,1.3269,1.0408,1.1287,0.9595,1.0087,0.9334,1.1059
SATD200707,07/01/2007,92900558,85611433,65566711,61104299,27333847,24507134,79865223,68779155,56572991,49184023,23292232,19595133,86,80.3,86.3,80.5,85.2,80,8946,7492,63457,56290,72403,63782,80988340,70240537,3237816,3290878,1391260,1398759,1015526,1000836,585837053,482468741,860196,883567,218167,214091,1659.9,1854.3,46.1,43.3,82.8,267106,252333,108.9,-0.8,116.6,-0.3,111.4,-0.7,109.5645457,126.3049686,1.5,1.1908,1.2819,0.9997,1.3109,1.0351,1.1221,0.957,0.9899,0.8761,1.1059
SATD200708,08/01/2007,92794576,86485511,65556234,61729827,27238342,24755684,78314560,69256023,55682567,49777699,22631993,19478324,84.4,80.1,84.9,80.6,83.1,78.7,8685,7449,62658,57210,71343,64659,79439827,70787102,3373928,3352497,1485342,1413125,1058591,994805,570807078,490515471,908061,889957,218382,212450,1896.1,2082.7,42.1,39.9,83.6,271225,254221,109.7,0.7,117.5,0.8,112.2,0.7,109.7936801,126.7044546,1.5,1.2,1.3059,1.01,1.303,1.0524,1.1302,0.9497,1.1118,0.8081,1.1162
SATD200709,09/01/2007,84375737,87240326,59796292,62278231,24579445,24962095,64781658,69816427,45240435,49886073,19541223,19930355,76.8,80,75.7,80.1,79.5,79.8,6901,7637,52308,57515,59209,65153,65913314,70834631,3321480,3343728,1431666,1419453,1032837,1011325,451772968,487992002,903028,902371,205325,208291,1590.5,2001.4,40.5,44.7,82.5,245965,253290,109.5,-0.2,118.1,0.5,112.3,0.1,110.0663976,127.5602513,1.49,1.2008,1.3025,1.0145,1.3246,1.047,1.146,0.9311,1.0684,0.9053,1.1011
SATD200710,10/01/2007,86936676,87450239,62497723,62306402,24438953,25143837,68397379,70104559,49069269,49873257,19328110,20231301,78.7,80.2,78.5,80,79.1,80.5,6971,7758,57206,56893,64177,64651,69445349,71182683,3560820,3317947,1487803,1413957,1071991,985410,483184463,492127042,946754,864598,214211,215240,1627.8,1920.4,47.1,44.9,84.7,261423,253767,111,1.4,117,-0.9,113,0.6,109.7438402,129.4143347,1.48,1.2067,1.2924,1.0106,1.2907,1.0558,1.098,0.9622,1.0252,0.9085,1.1306
SATD200711,11/01/2007,83926904,88177325,60801594,62697282,23125310,25480043,65333114,70370416,47256388,49815435,18076726,20554981,77.8,79.8,77.7,79.5,78.2,80.7,6862,7787,55044,56491,61906,64278,66250428,70939648,3560924,3324562,1412571,1432711,993055,999347,503151672,509315322,870712,868865,212512,212589,1834.5,1915.5,45.1,43.6,84.5,245787,252121,110.8,-0.2,116.9,-0.1,112.9,-0.1,110.3798931,132.5028555,1.47,1.2026,1.295,1.024,1.3089,1.0927,1.1034,0.9503,1.0225,0.882,1.1286
SATD200712,12/01/2007,87368019,88111239,62270682,62408440,25097337,25702799,66764862,69859532,47070645,49360377,19694217,20499155,76.4,79.3,75.6,79.1,78.5,79.8,7548,7751,53289,56408,60837,64160,67782533,70767286,3458868,3305508,1357746,1418957,949057,989209,508739922,504534563,808452,872777,220590,212385,2399.2,1926.8,43.6,44.7,84.5,240281,247460,110.8,0,116.9,0,112.9,0,110.3679186,132.0245574,1.49,1.1997,1.2876,1.0142,1.2956,1.0825,1.1084,0.9494,1.0285,0.9053,1.1286
SATD200801,01/01/2008,85823989,88022119,60635551,62292837,25188438,25729282,63504217,70079007,44233383,49498505,19270834,20580503,74,79.6,72.9,79.5,76.5,80,7465,7786,50245,56611,57710,64397,64667106,70852701,3065185,3368899,1387897,1416463,957435,988310,416211470,498481525,852130,872674,217295,214100,2734,1966.1,41.4,45.5,87.5,232920,253376,113.6,2.5,116.9,0,114.9,1.8,110.2181829,133.78755,1.49,1.2011,1.3123,1.0124,1.2945,1.0695,1.1083,0.9571,1.0495,0.9211,1.1688
SATD200802,02/01/2008,80678778,88192094,57170275,62233351,23508503,25958743,60578995,70077375,43429251,49339186,17149744,20738190,75.1,79.5,76,79.3,73,79.9,6933,7834,50118,56050,57051,63885,61504425,70927588,2937434,3289540,1335398,1417951,926466,990453,395912010,496671442,835901,863587,196679,204712,2503.4,1962,36.9,43.9,85.5,221336,250551,111.3,-2,116.6,-0.3,113.2,-1.5,109.7852656,133.3486579,1.5,1.2024,1.2814,1.0135,1.2973,1.0656,1.0967,0.9151,1.0473,0.8883,1.1409
